"ger";"alberti-brot";"muenzer";"https://dracor.org/api/corpora/ger/play/alberti-brot/character/muenzer";"Münzer"
"ger";"alberti-brot";"ein_theil_der_bauern_1";"https://dracor.org/api/corpora/ger/play/alberti-brot/character/ein_theil_der_bauern_1";"Ein Theil der Bauern (I. Akt)"
"ger";"alberti-brot";"stimmen_vor_der_thuer";"https://dracor.org/api/corpora/ger/play/alberti-brot/character/stimmen_vor_der_thuer";"Stimmen (vor der Thür)"
"ger";"alberti-brot";"bauern_2";"https://dracor.org/api/corpora/ger/play/alberti-brot/character/bauern_2";"Bauern (II. Akt)"
"ger";"alberti-brot";"ein_theil_der_bauern_2";"https://dracor.org/api/corpora/ger/play/alberti-brot/character/ein_theil_der_bauern_2";"Ein Theil der Bauern (II. Akt)"
"ger";"alberti-brot";"laerm_draussen_vor_der_scene";"https://dracor.org/api/corpora/ger/play/alberti-brot/character/laerm_draussen_vor_der_scene";"Lärm (draußen vor der Scene)"
"ger";"alberti-brot";"roder";"https://dracor.org/api/corpora/ger/play/alberti-brot/character/roder";"Roder"
"ger";"alberti-brot";"laerm_hinter_der_scene";"https://dracor.org/api/corpora/ger/play/alberti-brot/character/laerm_hinter_der_scene";"Lärm (hinter der Scene)"
"ger";"alberti-brot";"weiber";"https://dracor.org/api/corpora/ger/play/alberti-brot/character/weiber";"Weiber"
"ger";"alberti-brot";"alle_2";"https://dracor.org/api/corpora/ger/play/alberti-brot/character/alle_2";"Alle (II. Akt)"
"ger";"alberti-brot";"luther";"https://dracor.org/api/corpora/ger/play/alberti-brot/character/luther";"Luther"
"ger";"alberti-brot";"stimmen_hinter_der_scene";"https://dracor.org/api/corpora/ger/play/alberti-brot/character/stimmen_hinter_der_scene";"Stimmen (hinter der Scene)"
"ger";"alberti-brot";"wenige_stimmen";"https://dracor.org/api/corpora/ger/play/alberti-brot/character/wenige_stimmen";"Wenige Stimmen"
"ger";"alberti-brot";"starker_chor";"https://dracor.org/api/corpora/ger/play/alberti-brot/character/starker_chor";"Starker Chor"
"ger";"alberti-brot";"anderer_chor";"https://dracor.org/api/corpora/ger/play/alberti-brot/character/anderer_chor";"Anderer Chor"
"ger";"alberti-brot";"stimmen_durcheinander";"https://dracor.org/api/corpora/ger/play/alberti-brot/character/stimmen_durcheinander";"Stimmen (durcheinander)"
"ger";"alberti-brot";"jacobe";"https://dracor.org/api/corpora/ger/play/alberti-brot/character/jacobe";"Jacobe"
"ger";"alberti-brot";"frauen";"https://dracor.org/api/corpora/ger/play/alberti-brot/character/frauen";"Frauen"
"ger";"alberti-brot";"ein_knecht_3-6a";"https://dracor.org/api/corpora/ger/play/alberti-brot/character/ein_knecht_3-6a";"Ein Knecht (III/6)"
"ger";"alberti-brot";"ein_knecht_3-6b";"https://dracor.org/api/corpora/ger/play/alberti-brot/character/ein_knecht_3-6b";"Ein Knecht (III/6)"
"ger";"alberti-brot";"ein_knecht_3-7";"https://dracor.org/api/corpora/ger/play/alberti-brot/character/ein_knecht_3-7";"Ein Knecht (III/7)"
"ger";"alberti-brot";"bauern_4";"https://dracor.org/api/corpora/ger/play/alberti-brot/character/bauern_4";"Bauern (IV. Akt)"
"ger";"alberti-brot";"wache";"https://dracor.org/api/corpora/ger/play/alberti-brot/character/wache";"Wache"
"ger";"alberti-brot";"landgraf";"https://dracor.org/api/corpora/ger/play/alberti-brot/character/landgraf";"Landgraf"
"ger";"alberti-brot";"bauern_5";"https://dracor.org/api/corpora/ger/play/alberti-brot/character/bauern_5";"Bauern (V. Akt)"
"ger";"alberti-brot";"einige_landsknechte";"https://dracor.org/api/corpora/ger/play/alberti-brot/character/einige_landsknechte";"Einige Landsknechte"
"ger";"anzengruber-der-gwissenswurm";"knechte";"https://dracor.org/api/corpora/ger/play/anzengruber-der-gwissenswurm/character/knechte";"Knechte"
"ger";"anzengruber-der-gwissenswurm";"maegde";"https://dracor.org/api/corpora/ger/play/anzengruber-der-gwissenswurm/character/maegde";"Mägde"
"ger";"anzengruber-der-gwissenswurm";"grillhofer";"https://dracor.org/api/corpora/ger/play/anzengruber-der-gwissenswurm/character/grillhofer";"Grillhofer"
"ger";"anzengruber-der-gwissenswurm";"rosl";"https://dracor.org/api/corpora/ger/play/anzengruber-der-gwissenswurm/character/rosl";"Rosl"
"ger";"anzengruber-der-gwissenswurm";"wastl";"https://dracor.org/api/corpora/ger/play/anzengruber-der-gwissenswurm/character/wastl";"Wastl"
"ger";"anzengruber-der-gwissenswurm";"dusterer";"https://dracor.org/api/corpora/ger/play/anzengruber-der-gwissenswurm/character/dusterer";"Dusterer"
"ger";"anzengruber-der-gwissenswurm";"liesel";"https://dracor.org/api/corpora/ger/play/anzengruber-der-gwissenswurm/character/liesel";"Liesel"
"ger";"anzengruber-der-gwissenswurm";"michl";"https://dracor.org/api/corpora/ger/play/anzengruber-der-gwissenswurm/character/michl";"Michl"
"ger";"anzengruber-der-gwissenswurm";"annemirl";"https://dracor.org/api/corpora/ger/play/anzengruber-der-gwissenswurm/character/annemirl";"Annemirl"
"ger";"anzengruber-der-gwissenswurm";"chor";"https://dracor.org/api/corpora/ger/play/anzengruber-der-gwissenswurm/character/chor";"Chor"
"ger";"anzengruber-der-gwissenswurm";"leonhardt";"https://dracor.org/api/corpora/ger/play/anzengruber-der-gwissenswurm/character/leonhardt";"Leonhardt"
"ger";"anzengruber-der-gwissenswurm";"natzl";"https://dracor.org/api/corpora/ger/play/anzengruber-der-gwissenswurm/character/natzl";"Natzl"
"ger";"anzengruber-der-gwissenswurm";"hans";"https://dracor.org/api/corpora/ger/play/anzengruber-der-gwissenswurm/character/hans";"Hans"
"ger";"anzengruber-der-gwissenswurm";"bauer";"https://dracor.org/api/corpora/ger/play/anzengruber-der-gwissenswurm/character/bauer";"Bauer"
"ger";"anzengruber-der-gwissenswurm";"baeuerin";"https://dracor.org/api/corpora/ger/play/anzengruber-der-gwissenswurm/character/baeuerin";"Bäuerin"
"ger";"anzengruber-das-vierte-gebot";"schoen";"https://dracor.org/api/corpora/ger/play/anzengruber-das-vierte-gebot/character/schoen";"Schön"
"ger";"anzengruber-das-vierte-gebot";"anna";"https://dracor.org/api/corpora/ger/play/anzengruber-das-vierte-gebot/character/anna";"Anna"
"ger";"anzengruber-das-vierte-gebot";"hutterer";"https://dracor.org/api/corpora/ger/play/anzengruber-das-vierte-gebot/character/hutterer";"Hutterer"
"ger";"anzengruber-das-vierte-gebot";"sidonie";"https://dracor.org/api/corpora/ger/play/anzengruber-das-vierte-gebot/character/sidonie";"Sidonie"
"ger";"anzengruber-das-vierte-gebot";"frey";"https://dracor.org/api/corpora/ger/play/anzengruber-das-vierte-gebot/character/frey";"Frey"
"ger";"anzengruber-das-vierte-gebot";"hedwig";"https://dracor.org/api/corpora/ger/play/anzengruber-das-vierte-gebot/character/hedwig";"Hedwig"
"ger";"anzengruber-das-vierte-gebot";"eduard";"https://dracor.org/api/corpora/ger/play/anzengruber-das-vierte-gebot/character/eduard";"Eduard"
"ger";"anzengruber-das-vierte-gebot";"barbara";"https://dracor.org/api/corpora/ger/play/anzengruber-das-vierte-gebot/character/barbara";"Barbara"
"ger";"anzengruber-das-vierte-gebot";"johann";"https://dracor.org/api/corpora/ger/play/anzengruber-das-vierte-gebot/character/johann";"Johann"
"ger";"anzengruber-das-vierte-gebot";"michel";"https://dracor.org/api/corpora/ger/play/anzengruber-das-vierte-gebot/character/michel";"Michel"
"ger";"anzengruber-das-vierte-gebot";"josepha";"https://dracor.org/api/corpora/ger/play/anzengruber-das-vierte-gebot/character/josepha";"Josepha"
"ger";"anzengruber-das-vierte-gebot";"stolzenthaler";"https://dracor.org/api/corpora/ger/play/anzengruber-das-vierte-gebot/character/stolzenthaler";"Stolzenthaler"
"ger";"anzengruber-das-vierte-gebot";"schalanter";"https://dracor.org/api/corpora/ger/play/anzengruber-das-vierte-gebot/character/schalanter";"Schalanter"
"ger";"anzengruber-das-vierte-gebot";"martin";"https://dracor.org/api/corpora/ger/play/anzengruber-das-vierte-gebot/character/martin";"Martin"
"ger";"anzengruber-das-vierte-gebot";"herwig";"https://dracor.org/api/corpora/ger/play/anzengruber-das-vierte-gebot/character/herwig";"Herwig"
"ger";"anzengruber-das-vierte-gebot";"beller";"https://dracor.org/api/corpora/ger/play/anzengruber-das-vierte-gebot/character/beller";"Beller"
"ger";"anzengruber-das-vierte-gebot";"hoeller";"https://dracor.org/api/corpora/ger/play/anzengruber-das-vierte-gebot/character/hoeller";"Höller"
"ger";"anzengruber-das-vierte-gebot";"stoetzl";"https://dracor.org/api/corpora/ger/play/anzengruber-das-vierte-gebot/character/stoetzl";"Stötzl"
"ger";"anzengruber-das-vierte-gebot";"katscher";"https://dracor.org/api/corpora/ger/play/anzengruber-das-vierte-gebot/character/katscher";"Katscher"
"ger";"anzengruber-das-vierte-gebot";"resi";"https://dracor.org/api/corpora/ger/play/anzengruber-das-vierte-gebot/character/resi";"Resi"
"ger";"anzengruber-das-vierte-gebot";"berger";"https://dracor.org/api/corpora/ger/play/anzengruber-das-vierte-gebot/character/berger";"Berger"
"ger";"anzengruber-das-vierte-gebot";"minna";"https://dracor.org/api/corpora/ger/play/anzengruber-das-vierte-gebot/character/minna";"Minna"
"ger";"anzengruber-das-vierte-gebot";"stille";"https://dracor.org/api/corpora/ger/play/anzengruber-das-vierte-gebot/character/stille";"Stille"
"ger";"anzengruber-das-vierte-gebot";"mostinger";"https://dracor.org/api/corpora/ger/play/anzengruber-das-vierte-gebot/character/mostinger";"Mostinger"
"ger";"anzengruber-das-vierte-gebot";"sedlberger";"https://dracor.org/api/corpora/ger/play/anzengruber-das-vierte-gebot/character/sedlberger";"Sedlberger"
"ger";"anzengruber-das-vierte-gebot";"alle_3-4";"https://dracor.org/api/corpora/ger/play/anzengruber-das-vierte-gebot/character/alle_3-4";"Alle (III/4)"
"ger";"anzengruber-das-vierte-gebot";"tomerl";"https://dracor.org/api/corpora/ger/play/anzengruber-das-vierte-gebot/character/tomerl";"Tomerl"
"ger";"anzengruber-das-vierte-gebot";"kraft";"https://dracor.org/api/corpora/ger/play/anzengruber-das-vierte-gebot/character/kraft";"Kraft"
"ger";"anzengruber-das-vierte-gebot";"werner";"https://dracor.org/api/corpora/ger/play/anzengruber-das-vierte-gebot/character/werner";"Werner"
"ger";"anzengruber-das-vierte-gebot";"seeburger";"https://dracor.org/api/corpora/ger/play/anzengruber-das-vierte-gebot/character/seeburger";"Seeburger"
"ger";"anzengruber-das-vierte-gebot";"stoeber";"https://dracor.org/api/corpora/ger/play/anzengruber-das-vierte-gebot/character/stoeber";"Stöber"
"ger";"anzengruber-das-vierte-gebot";"atzwanger";"https://dracor.org/api/corpora/ger/play/anzengruber-das-vierte-gebot/character/atzwanger";"Atzwanger"
"ger";"anzengruber-der-meineidbauer";"grossknecht";"https://dracor.org/api/corpora/ger/play/anzengruber-der-meineidbauer/character/grossknecht";"Großknecht"
"ger";"anzengruber-der-meineidbauer";"vroni";"https://dracor.org/api/corpora/ger/play/anzengruber-der-meineidbauer/character/vroni";"Vroni"
"ger";"anzengruber-der-meineidbauer";"crescenz";"https://dracor.org/api/corpora/ger/play/anzengruber-der-meineidbauer/character/crescenz";"Crescenz"
"ger";"anzengruber-der-meineidbauer";"toni";"https://dracor.org/api/corpora/ger/play/anzengruber-der-meineidbauer/character/toni";"Toni"
"ger";"anzengruber-der-meineidbauer";"ferner";"https://dracor.org/api/corpora/ger/play/anzengruber-der-meineidbauer/character/ferner";"Ferner"
"ger";"anzengruber-der-meineidbauer";"hoellerer";"https://dracor.org/api/corpora/ger/play/anzengruber-der-meineidbauer/character/hoellerer";"Höllerer"
"ger";"anzengruber-der-meineidbauer";"mirzl";"https://dracor.org/api/corpora/ger/play/anzengruber-der-meineidbauer/character/mirzl";"Mirzl"
"ger";"anzengruber-der-meineidbauer";"burgei";"https://dracor.org/api/corpora/ger/play/anzengruber-der-meineidbauer/character/burgei";"Burgei"
"ger";"anzengruber-der-meineidbauer";"annerl";"https://dracor.org/api/corpora/ger/play/anzengruber-der-meineidbauer/character/annerl";"Annerl"
"ger";"anzengruber-der-meineidbauer";"waberl";"https://dracor.org/api/corpora/ger/play/anzengruber-der-meineidbauer/character/waberl";"Waberl"
"ger";"anzengruber-der-meineidbauer";"gretl";"https://dracor.org/api/corpora/ger/play/anzengruber-der-meineidbauer/character/gretl";"Gretl"
"ger";"anzengruber-der-meineidbauer";"muckerl";"https://dracor.org/api/corpora/ger/play/anzengruber-der-meineidbauer/character/muckerl";"Muckerl"
"ger";"anzengruber-der-meineidbauer";"franz";"https://dracor.org/api/corpora/ger/play/anzengruber-der-meineidbauer/character/franz";"Franz"
"ger";"anzengruber-der-meineidbauer";"levy";"https://dracor.org/api/corpora/ger/play/anzengruber-der-meineidbauer/character/levy";"Levy"
"ger";"anzengruber-der-meineidbauer";"lies";"https://dracor.org/api/corpora/ger/play/anzengruber-der-meineidbauer/character/lies";"Lies"
"ger";"anzengruber-der-meineidbauer";"jakob";"https://dracor.org/api/corpora/ger/play/anzengruber-der-meineidbauer/character/jakob";"Jakob"
"ger";"anzengruber-der-meineidbauer";"erster_schwaerzer";"https://dracor.org/api/corpora/ger/play/anzengruber-der-meineidbauer/character/erster_schwaerzer";"Erster Schwärzer"
"ger";"anzengruber-der-meineidbauer";"zweiter_schwaerzer";"https://dracor.org/api/corpora/ger/play/anzengruber-der-meineidbauer/character/zweiter_schwaerzer";"Zweiter Schwärzer"
"ger";"anzengruber-der-meineidbauer";"bader";"https://dracor.org/api/corpora/ger/play/anzengruber-der-meineidbauer/character/bader";"Bader"
"ger";"anzengruber-der-meineidbauer";"mahm";"https://dracor.org/api/corpora/ger/play/anzengruber-der-meineidbauer/character/mahm";"Mahm"
"ger";"anzengruber-der-meineidbauer";"rosl";"https://dracor.org/api/corpora/ger/play/anzengruber-der-meineidbauer/character/rosl";"Rosl"
"ger";"anzengruber-der-meineidbauer";"kathrein";"https://dracor.org/api/corpora/ger/play/anzengruber-der-meineidbauer/character/kathrein";"Kathrein"
"ger";"anzengruber-die-kreuzelschreiber";"michl";"https://dracor.org/api/corpora/ger/play/anzengruber-die-kreuzelschreiber/character/michl";"Michl"
"ger";"anzengruber-die-kreuzelschreiber";"die_bursche";"https://dracor.org/api/corpora/ger/play/anzengruber-die-kreuzelschreiber/character/die_bursche";"Die Bursche"
"ger";"anzengruber-die-kreuzelschreiber";"loisl";"https://dracor.org/api/corpora/ger/play/anzengruber-die-kreuzelschreiber/character/loisl";"Loisl"
"ger";"anzengruber-die-kreuzelschreiber";"veit";"https://dracor.org/api/corpora/ger/play/anzengruber-die-kreuzelschreiber/character/veit";"Veit"
"ger";"anzengruber-die-kreuzelschreiber";"martin";"https://dracor.org/api/corpora/ger/play/anzengruber-die-kreuzelschreiber/character/martin";"Martin"
"ger";"anzengruber-die-kreuzelschreiber";"steinklopferhanns";"https://dracor.org/api/corpora/ger/play/anzengruber-die-kreuzelschreiber/character/steinklopferhanns";"Steinklopferhanns"
"ger";"anzengruber-die-kreuzelschreiber";"sepp";"https://dracor.org/api/corpora/ger/play/anzengruber-die-kreuzelschreiber/character/sepp";"Sepp"
"ger";"anzengruber-die-kreuzelschreiber";"marthe";"https://dracor.org/api/corpora/ger/play/anzengruber-die-kreuzelschreiber/character/marthe";"Marthe"
"ger";"anzengruber-die-kreuzelschreiber";"anton";"https://dracor.org/api/corpora/ger/play/anzengruber-die-kreuzelschreiber/character/anton";"Anton"
"ger";"anzengruber-die-kreuzelschreiber";"liesel";"https://dracor.org/api/corpora/ger/play/anzengruber-die-kreuzelschreiber/character/liesel";"Liesel"
"ger";"anzengruber-die-kreuzelschreiber";"die_bauern";"https://dracor.org/api/corpora/ger/play/anzengruber-die-kreuzelschreiber/character/die_bauern";"Die Bauern"
"ger";"anzengruber-die-kreuzelschreiber";"grossbauer";"https://dracor.org/api/corpora/ger/play/anzengruber-die-kreuzelschreiber/character/grossbauer";"Großbauer"
"ger";"anzengruber-die-kreuzelschreiber";"einzelne_alle_mehrere_1-4_und_1-6";"https://dracor.org/api/corpora/ger/play/anzengruber-die-kreuzelschreiber/character/einzelne_alle_mehrere_1-4_und_1-6";"Einzelne/Alle/Mehrere (I/4 und I/6)"
"ger";"anzengruber-die-kreuzelschreiber";"brenninger";"https://dracor.org/api/corpora/ger/play/anzengruber-die-kreuzelschreiber/character/brenninger";"Brenninger"
"ger";"anzengruber-die-kreuzelschreiber";"klaus";"https://dracor.org/api/corpora/ger/play/anzengruber-die-kreuzelschreiber/character/klaus";"Klaus"
"ger";"anzengruber-die-kreuzelschreiber";"mathies";"https://dracor.org/api/corpora/ger/play/anzengruber-die-kreuzelschreiber/character/mathies";"Mathies"
"ger";"anzengruber-die-kreuzelschreiber";"altlechner";"https://dracor.org/api/corpora/ger/play/anzengruber-die-kreuzelschreiber/character/altlechner";"Altlechner"
"ger";"anzengruber-die-kreuzelschreiber";"josepha";"https://dracor.org/api/corpora/ger/play/anzengruber-die-kreuzelschreiber/character/josepha";"Josepha"
"ger";"anzengruber-die-kreuzelschreiber";"einige_mehrere_alle_2-6_bis_2-9";"https://dracor.org/api/corpora/ger/play/anzengruber-die-kreuzelschreiber/character/einige_mehrere_alle_2-6_bis_2-9";"Einige/Mehrere/Alle (II/6–9)"
"ger";"anzengruber-die-kreuzelschreiber";"tobias";"https://dracor.org/api/corpora/ger/play/anzengruber-die-kreuzelschreiber/character/tobias";"Tobias"
"ger";"anzengruber-die-kreuzelschreiber";"ursel";"https://dracor.org/api/corpora/ger/play/anzengruber-die-kreuzelschreiber/character/ursel";"Ursel"
"ger";"anzengruber-die-kreuzelschreiber";"chor_der_wallfahrer";"https://dracor.org/api/corpora/ger/play/anzengruber-die-kreuzelschreiber/character/chor_der_wallfahrer";"Chor der Wallfahrer"
"ger";"anzengruber-die-kreuzelschreiber";"mehrere_weiber";"https://dracor.org/api/corpora/ger/play/anzengruber-die-kreuzelschreiber/character/mehrere_weiber";"Mehrere Weiber"
"ger";"anzengruber-heimgfunden";"erster_schreiber";"https://dracor.org/api/corpora/ger/play/anzengruber-heimgfunden/character/erster_schreiber";"Erster Schreiber"
"ger";"anzengruber-heimgfunden";"zweiter_schreiber";"https://dracor.org/api/corpora/ger/play/anzengruber-heimgfunden/character/zweiter_schreiber";"Zweiter Schreiber"
"ger";"anzengruber-heimgfunden";"die_anderen_1-1";"https://dracor.org/api/corpora/ger/play/anzengruber-heimgfunden/character/die_anderen_1-1";"Die Anderen"
"ger";"anzengruber-heimgfunden";"schrauber";"https://dracor.org/api/corpora/ger/play/anzengruber-heimgfunden/character/schrauber";"Schrauber"
"ger";"anzengruber-heimgfunden";"faehnlein";"https://dracor.org/api/corpora/ger/play/anzengruber-heimgfunden/character/faehnlein";"Fähnlein"
"ger";"anzengruber-heimgfunden";"hammer";"https://dracor.org/api/corpora/ger/play/anzengruber-heimgfunden/character/hammer";"Doktor Hammer"
"ger";"anzengruber-heimgfunden";"hermine";"https://dracor.org/api/corpora/ger/play/anzengruber-heimgfunden/character/hermine";"Hermine"
"ger";"anzengruber-heimgfunden";"zaenker";"https://dracor.org/api/corpora/ger/play/anzengruber-heimgfunden/character/zaenker";"Zänker"
"ger";"anzengruber-heimgfunden";"alwine";"https://dracor.org/api/corpora/ger/play/anzengruber-heimgfunden/character/alwine";"Alwine"
"ger";"anzengruber-heimgfunden";"ein_teil_der_gesellschaft";"https://dracor.org/api/corpora/ger/play/anzengruber-heimgfunden/character/ein_teil_der_gesellschaft";"Ein Teil der Gesellschaft"
"ger";"anzengruber-heimgfunden";"die_andern_1-10";"https://dracor.org/api/corpora/ger/play/anzengruber-heimgfunden/character/die_andern_1-10";"Die Andern"
"ger";"anzengruber-heimgfunden";"rost";"https://dracor.org/api/corpora/ger/play/anzengruber-heimgfunden/character/rost";"Rost"
"ger";"anzengruber-heimgfunden";"rellmann";"https://dracor.org/api/corpora/ger/play/anzengruber-heimgfunden/character/rellmann";"Rellmann"
"ger";"anzengruber-heimgfunden";"einige_vorwiegend_frauenstimmen";"https://dracor.org/api/corpora/ger/play/anzengruber-heimgfunden/character/einige_vorwiegend_frauenstimmen";"Einige, vorwiegend Frauenstimmen"
"ger";"anzengruber-heimgfunden";"alle_1-10";"https://dracor.org/api/corpora/ger/play/anzengruber-heimgfunden/character/alle_1-10";"Alle (I/10)"
"ger";"anzengruber-heimgfunden";"seitzer";"https://dracor.org/api/corpora/ger/play/anzengruber-heimgfunden/character/seitzer";"Seitzer"
"ger";"anzengruber-heimgfunden";"frau_seitzer";"https://dracor.org/api/corpora/ger/play/anzengruber-heimgfunden/character/frau_seitzer";"Frau Seitzer"
"ger";"anzengruber-heimgfunden";"taterl";"https://dracor.org/api/corpora/ger/play/anzengruber-heimgfunden/character/taterl";"Taterl"
"ger";"anzengruber-heimgfunden";"frau_xandl";"https://dracor.org/api/corpora/ger/play/anzengruber-heimgfunden/character/frau_xandl";"Frau Xandl"
"ger";"anzengruber-heimgfunden";"arbeiter";"https://dracor.org/api/corpora/ger/play/anzengruber-heimgfunden/character/arbeiter";"Arbeiter"
"ger";"anzengruber-heimgfunden";"bursche";"https://dracor.org/api/corpora/ger/play/anzengruber-heimgfunden/character/bursche";"Bursche"
"ger";"anzengruber-heimgfunden";"sein_weib";"https://dracor.org/api/corpora/ger/play/anzengruber-heimgfunden/character/sein_weib";"Sein Weib"
"ger";"anzengruber-heimgfunden";"adalgise";"https://dracor.org/api/corpora/ger/play/anzengruber-heimgfunden/character/adalgise";"Adalgise"
"ger";"anzengruber-heimgfunden";"frau_holler";"https://dracor.org/api/corpora/ger/play/anzengruber-heimgfunden/character/frau_holler";"Frau Holler"
"ger";"anzengruber-heimgfunden";"thomas";"https://dracor.org/api/corpora/ger/play/anzengruber-heimgfunden/character/thomas";"Thomas Hammer"
"ger";"anzengruber-heimgfunden";"dienstmann";"https://dracor.org/api/corpora/ger/play/anzengruber-heimgfunden/character/dienstmann";"Dienstmann"
"ger";"anzengruber-heimgfunden";"ein_strolch";"https://dracor.org/api/corpora/ger/play/anzengruber-heimgfunden/character/ein_strolch";"Ein Strolch"
"ger";"anzengruber-heimgfunden";"florian";"https://dracor.org/api/corpora/ger/play/anzengruber-heimgfunden/character/florian";"Florian"
"ger";"anzengruber-heimgfunden";"alte_hammer";"https://dracor.org/api/corpora/ger/play/anzengruber-heimgfunden/character/alte_hammer";"Die alte Hammer"
"ger";"anzengruber-heimgfunden";"jette";"https://dracor.org/api/corpora/ger/play/anzengruber-heimgfunden/character/jette";"Jette"
"ger";"anzengruber-der-pfarrer-von-kirchfeld";"lux";"https://dracor.org/api/corpora/ger/play/anzengruber-der-pfarrer-von-kirchfeld/character/lux";"Lux"
"ger";"anzengruber-der-pfarrer-von-kirchfeld";"finsterberg";"https://dracor.org/api/corpora/ger/play/anzengruber-der-pfarrer-von-kirchfeld/character/finsterberg";"Finsterberg"
"ger";"anzengruber-der-pfarrer-von-kirchfeld";"hell";"https://dracor.org/api/corpora/ger/play/anzengruber-der-pfarrer-von-kirchfeld/character/hell";"Hell"
